cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,1984,4608,7168,ck,14,0,101.9497,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1285.57,642.83,0.0002
256,1984,7168,2304,ck,13,0,54.3635,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1205.44,911.07,0
256,1984,128,7168,asm,39,8,12.6948,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,286.78,1232.53,0.011
256,1984,2112,7168,ck,15,1,63.9223,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,939.75,590.41,0.0084
256,1984,2240,7168,ck,15,2,70.213,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,907.4,557.82,0.0077
256,1984,8192,1536,ck,13,0,43.673,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1143.25,1102.2,0
256,1984,11264,1536,ck,13,1,58.732,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1168.91,1107.48,0.0
256,2048,3072,1536,ck,14,3,20.2985,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,952.16,1007.33,0.0002
256,2048,4096,512,ck,9,3,14.4315,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,595.22,1380.52,0.0
256,2048,7168,2048,ck,13,1,49.8865,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1205.33,966.88,0.0
256,2048,4608,7168,ck,14,3,106.3731,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1271.86,625.95,0.0002
256,2048,7168,2304,ck,13,0,55.6578,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1215.39,909.02,0.0
256,2048,128,7168,asm,3,4,12.039,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,312.16,1339.14,0.0017
256,2048,2112,7168,ck,17,0,74.1411,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,836.36,518.87,0.0
256,2048,2240,7168,ck,17,1,74.9805,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,877.12,532.29,0.0
256,2048,8192,1536,ck,13,3,44.8748,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1148.52,1098.23,0.0
256,2048,11264,1536,ck,13,2,62.1034,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1141.11,1072.16,0.0
256,4096,3072,1536,ck,13,0,33.098,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1167.89,1092.99,0
256,4096,4096,512,ck,16,1,23.8701,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,719.72,1581.42,0.0
256,4096,7168,2048,ck,13,0,85.7357,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1402.67,953.97,0.0
256,4096,4608,7168,ck,13,2,170.6318,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1585.77,586.87,0.0
256,4096,7168,2304,ck,13,0,94.5045,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1431.59,895.96,0.0
256,4096,128,7168,asm,36,5,15.9887,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,470.09,1959.27,0.0036
256,4096,2112,7168,ck,15,1,122.808,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1009.85,503.23,0.0085
256,4096,2240,7168,ck,15,1,125.1656,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1050.87,509.46,0.0092
256,4096,8192,1536,ck,13,0,80.1809,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1285.58,1072.37,0.0
256,4096,11264,1536,ck,13,2,105.4676,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1343.86,1098.61,0.0
256,8192,3072,1536,ck,13,1,61.2235,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1262.74,1104.69,0.0
256,8192,4096,512,ck,16,1,42.0877,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,816.38,1743.99,0.0
256,8192,7168,2048,ck,13,0,157.6682,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1525.47,944.37,0
256,8192,4608,7168,ck,13,0,303.8251,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1781.18,550.47,0
256,8192,7168,2304,ck,13,3,172.9382,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1564.62,883.73,0.0
256,8192,128,7168,ck,17,3,22.7383,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,661.1,2715.02,0.0
256,8192,2112,7168,ck,15,1,223.055,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1111.99,486.26,0.0093
256,8192,2240,7168,ck,15,2,231.8409,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1134.69,480.83,0.0095
256,8192,8192,1536,ck,13,1,147.3138,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1399.45,1081.93,0.0
256,8192,11264,1536,ck,13,0,191.915,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1477.05,1117.34,0.0
256,16384,3072,1536,ck,13,0,112.7521,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1371.32,1157.83,0
256,16384,4096,512,ck,16,1,79.1436,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,868.29,1828.37,0.0
256,16384,7168,2048,ck,13,1,293.0906,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1641.25,965.97,0.0
256,16384,4608,7168,ck,13,2,574.9211,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1882.57,524.36,0.0
256,16384,7168,2304,ck,13,3,322.3124,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1679.01,897.09,0.0
256,16384,128,7168,asm,41,2,33.8487,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,888.21,3620.59,0.0
256,16384,2112,7168,ck,15,0,415.4193,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1194.14,485.74,0.0096
256,16384,2240,7168,ck,15,3,435.2481,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1208.81,475.35,0.0095
256,16384,8192,1536,ck,13,3,274.0824,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1504.35,1117.12,0.0
256,16384,11264,1536,ck,13,0,356.6236,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1589.73,1154.06,0
256,32768,3072,1536,ck,13,1,211.2639,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1463.75,1213.54,0.0
256,32768,4096,512,ck,16,2,144.0402,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,954.17,1994.65,0.0
256,32768,7168,2048,ck,13,0,562.434,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1710.55,980.65,0.0
256,32768,4608,7168,ck,13,0,1101.5999,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1965.02,517.34,0
256,32768,7168,2304,ck,13,3,614.5125,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1761.29,914.18,0.0
256,32768,128,7168,asm,40,1,57.7487,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,1041.23,4228.44,0.0
256,32768,2112,7168,ck,15,0,803.075,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1235.42,483.68,0.0096
256,32768,2240,7168,ck,15,1,834.1016,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1261.56,476.85,0.0099
256,32768,8192,1536,ck,13,0,515.9307,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1598.34,1162.53,0.0
256,32768,11264,1536,ck,13,1,685.4543,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1654.19,1175.62,0.0
256,16,3072,3072,ck,12,0,10.8643,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,27.8,882.21,0.0
256,32,3072,3072,ck,12,0,10.0661,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,60.0,966.82,0.0
256,48,3072,3072,ck,7,0,10.0112,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,90.5,986.85,0.0
256,64,3072,3072,ck,7,0,10.4768,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,115.3,957.07,0.0
256,80,3072,3072,ck,7,0,9.8464,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,153.35,1033.32,0.0
256,96,3072,3072,ck,7,0,10.1259,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,178.94,1019.36,0.0
256,112,3072,3072,ck,7,0,10.3199,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,204.84,1014.48,0.0
256,128,3072,3072,ck,7,0,10.5946,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,228.03,1002.1,0.0
256,144,3072,3072,ck,7,0,10.5488,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,257.65,1020.43,0.0
256,160,3072,3072,ck,7,0,10.8107,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,279.34,1009.35,0.0
256,176,3072,3072,ck,12,0,11.2876,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,294.3,979.77,0.0
256,192,3072,3072,ck,12,0,10.7415,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,337.37,1043.3,0.0
256,208,3072,3072,ck,12,0,11.8938,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,330.08,954.62,0.0
256,224,3072,3072,ck,12,0,11.6742,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,362.15,985.21,0.0
256,240,3072,3072,ck,17,0,11.9951,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,377.64,971.15,0.0
256,256,3072,3072,ck,17,0,11.4616,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,421.57,1029.22,0.0
256,288,3072,3072,ck,17,0,12.0648,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,450.55,1002.2,0.0
256,320,3072,3072,ck,17,0,11.7039,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,516.05,1058.31,0.0
256,352,3072,3072,ck,12,0,14.9334,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,444.89,849.18,0.0
256,384,3072,3072,ck,11,0,14.9477,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,484.87,868.1,0.0
256,416,3072,3072,ck,11,0,15.6581,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,501.45,847.55,0.0
256,448,3072,3072,ck,11,0,15.35,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,550.86,883.78,0.0
256,480,3072,3072,ck,12,0,16.5126,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,548.65,839.41,0.0
256,512,3072,3072,ck,17,0,16.8731,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,572.73,838.96,0.0
256,544,3072,3072,ck,11,0,16.8172,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,610.54,859.28,0.0
256,576,3072,3072,ck,17,0,16.5957,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,655.09,888.52,0.0
256,608,3072,3072,ck,11,0,17.1532,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,669.01,876.83,0.0
256,640,3072,3072,ck,17,0,17.2266,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,701.22,890.22,0.0
256,672,3072,3072,ck,11,0,17.4485,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,726.91,895.8,0.0
256,704,3072,3072,ck,15,0,19.8801,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,668.38,801.06,0.0136
256,736,3072,3072,ck,15,0,20.9578,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,662.83,773.94,0.0154
256,768,3072,3072,ck,14,0,20.4681,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,708.2,806.87,0.0
256,800,3072,3072,ck,11,0,21.7345,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,694.72,773.42,0.0
256,832,3072,3072,ck,14,0,20.8965,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,751.49,818.55,0.0001
256,864,3072,3072,ck,14,0,22.2577,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,732.67,781.74,0.0001
256,896,3072,3072,ck,14,0,21.1753,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,798.64,835.63,0.0
256,928,3072,3072,ck,14,0,22.8326,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,767.12,787.89,0.0
256,960,3072,3072,ck,14,0,22.7877,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,795.14,802.39,0.0001
256,992,3072,3072,ck,14,0,23.2898,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,803.93,797.75,0.0001
256,1024,3072,3072,ck,14,0,23.4592,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,823.87,804.56,0.0001
256,1088,3072,3072,ck,14,0,22.7673,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,901.97,854.92,0.0001
256,1152,3072,3072,ck,14,0,23.2107,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,936.78,864.0,0.0002
256,1216,3072,3072,ck,14,0,23.5252,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,975.6,877.52,0.0001
256,1280,3072,3072,ck,14,0,24.1498,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1000.39,879.25,0.0001
256,1344,3072,3072,ck,14,0,24.6412,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1029.46,885.65,0.0002
256,1408,3072,3072,ck,14,0,30.0214,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,885.21,746.58,0.0001
256,1472,3072,3072,ck,14,0,30.4428,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,912.63,755.62,0.0002
256,1536,3072,3072,ck,14,0,30.487,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,950.93,773.87,0.0002
256,1600,3072,3072,ck,14,0,30.5264,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,989.27,792.19,0.0002
256,1664,3072,3072,ck,14,0,30.6966,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1023.14,807.01,0.0002
256,1728,3072,3072,ck,14,0,30.8783,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1056.24,821.37,0.0002
256,1792,3072,3072,ck,14,0,31.901,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1060.24,813.52,0.0003
256,1856,3072,3072,ck,14,0,32.3245,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1083.72,821.11,0.0002
256,1920,3072,3072,ck,14,0,31.9945,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1132.66,848.02,0.0002
256,1984,3072,3072,ck,14,0,34.6977,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1079.23,798.95,0.0002
256,2048,3072,3072,ck,14,0,34.5613,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1118.44,819.17,0.0002
256,4096,3072,3072,ck,13,0,57.9315,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1334.5,814.51,0.0
256,8192,3072,3072,ck,13,0,108.3602,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1426.9,783.82,0.0
256,16384,3072,3072,ck,13,0,189.7915,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1629.35,845.31,0.0
256,32768,3072,3072,ck,13,0,358.2762,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1726.25,869.24,0.0
256,16,4096,3072,ck,7,0,9.739,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,41.34,1310.52,0.0
256,32,4096,3072,ck,7,0,9.6595,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,83.37,1339.96,0.0
256,48,4096,3072,ck,7,0,9.196,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,131.36,1427.1,0.0
256,64,4096,3072,ck,12,0,9.8331,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,163.8,1352.96,0.0
256,80,4096,3072,ck,6,0,10.5196,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,191.38,1281.8,0.0
256,96,4096,3072,ck,7,0,10.4256,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,231.73,1310.64,0.0
256,112,4096,3072,ck,6,0,10.3373,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,272.66,1339.27,0.0
256,128,4096,3072,ck,12,0,9.7601,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,330.04,1436.94,0.0
256,144,4096,3072,ck,17,0,11.6731,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,310.45,1216.89,0.0
256,160,4096,3072,ck,17,0,11.6939,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,344.33,1230.14,0.0
256,176,4096,3072,ck,17,0,11.6841,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,379.08,1246.6,0.0
256,192,4096,3072,ck,17,0,11.5052,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,419.97,1281.65,0.0
